STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,sex,Sex,age,Age class,citizen,Country of citizenship,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LU,Luxembourg,2020,,6.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LU,Luxembourg,2021,,4.9,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LU,Luxembourg,2022,,4.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LU,Luxembourg,2023,,5.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LU,Luxembourg,2024,,6.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,1998,,15.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,1999,,14.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2000,,15.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2001,,15.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2002,,14.9,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2003,,12.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2004,,11.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2005,,10.1,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2006,,7.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2007,,6.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2008,,8.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2009,,20.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2010,,22.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2011,,18.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2012,,16.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2013,,12.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2014,,11.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2015,,11.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2016,,10.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2017,,9.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2018,,8.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2019,,7.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2020,,9.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2021,,8.5,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2022,,8.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2023,,7.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,LV,Latvia,2024,,8.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2011,,19.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2012,,19.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2013,,20.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2014,,17.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2015,,17.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2016,,18.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2017,,15.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2018,,15.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2019,,14.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,ME,Montenegro,2020,,17.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2006,,35.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2007,,34.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2008,,33.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2009,,31.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2010,,31.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2011,,31.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2012,,31.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2013,,29.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2014,,27.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2015,,26.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2016,,24.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2017,,22.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2018,,21.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2019,,16.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2020,,16.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2021,,16.7,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2022,,15.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2023,,14.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MK,North Macedonia,2024,,13.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2000,,6.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2001,,6.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2002,,6.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2003,,6.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2004,,6.9,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2005,,6.3,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2006,,6.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2007,,5.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2008,,5.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2009,,6.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2010,,6.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2011,,6.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2012,,5.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2013,,6.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2014,,6.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2015,,5.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2016,,4.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2017,,3.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2018,,4.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2019,,3.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2020,,4.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2021,,3.9,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2022,,3.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2023,,3.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,MT,Malta,2024,,3.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1995,,6.1,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1996,,5.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1997,,4.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1998,,3.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,1999,,2.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2000,,2.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2001,,1.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2002,,2.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2003,,3.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2004,,4.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2005,,5.0,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2006,,4.1,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2007,,3.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2008,,3.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2009,,3.9,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2010,,4.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2011,,4.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2012,,5.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2013,,7.2,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2014,,7.2,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2015,,6.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2016,,5.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2017,,4.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2018,,3.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2019,,3.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2020,,3.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2021,,4.0,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2022,,3.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2023,,3.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NL,Netherlands,2024,,3.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1995,,6.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1996,,4.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1997,,4.4,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1998,,3.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,1999,,3.3,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2000,,3.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2001,,3.8,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2002,,4.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2003,,4.5,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2004,,4.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2005,,4.5,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2006,,3.4,,b,break in time series,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2007,,2.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2008,,2.7,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2009,,3.6,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2010,,4.0,,,,,
dataflow,ESTAT:LFSA_URGAN(1.0),Unemployment rates by citizenship,A,Annual,PC,Percentage,M,Males,Y15-74,From 15 to 74 years,TOTAL,Total,NO,Norway,2011,,3.4,,,,,
